Query	Hit	Description	E-value
FGRRES_12660	FGSG_12660		0.0
FGRRES_12692	FGSG_12692		0.0
FGRRES_12694	FGSG_12694		0.0
FGRRES_12703	FGSG_12703		0.0
FGRRES_12704	FGSG_12704		0.0
FGRRES_12711	FGSG_12711		0.0
FGRRES_12729_M	FGSG_12729		0.0
FGRRES_12737	FGSG_12737		0.0
FGRRES_12742	FGSG_12742		0.0
FGRRES_12798	FGSG_12798		0.0
FGRRES_12819	FGSG_12819		5e-142
FGRRES_12922	FGSG_12922		0.0
FGRRES_12970_M	FGSG_12970		0.0
FGRRES_12973_M	FGSG_12973		0.0
FGRRES_13008	FGSG_13008		0.0
FGRRES_13098	FGSG_13098		0.0
FGRRES_13146	FGSG_13146		0.0
FGRRES_13153	FGSG_13153		0.0
FGRRES_13176_M	FGSG_13176		0.0
FGRRES_13210_M	FGSG_13210		0.0
FGRRES_13231	FGSG_13231		0.0
FGRRES_13246	FGSG_09177		4e-69
FGRRES_13293	FGSG_13293		0.0
FGRRES_13299	FGSG_13299		0.0
FGRRES_13313_M	FGSG_13313		0.0
FGRRES_13314	FGSG_13314		0.0
FGRRES_13319	FGSG_13319		0.0
FGRRES_13344_M	FGSG_13344		0.0
FGRRES_13385	FGSG_13385		0.0
FGRRES_13386	FGSG_13386		0.0
FGRRES_13444	FGSG_13444		0.0
FGRRES_13445	FGSG_13445		0.0
FGRRES_13455_M	FGSG_13455		0.0
FGRRES_13457	FGSG_13457		0.0
FGRRES_13470_1_M	FGSG_13470		0.0
FGRRES_13489	FGSG_13489		0.0
FGRRES_13492_M	FGSG_13492		0.0
FGRRES_13493	FGSG_13493		0.0
FGRRES_13514	FGSG_13514		0.0
FGRRES_13560	FGSG_13560		5e-75
FGRRES_13562_M	FGSG_04182		0.0
FGRRES_13613	FGSG_13613		0.0
FGRRES_13617	FGSG_13617		0.0
FGRRES_13625	FGSG_13625		0.0
FGRRES_13640	FGSG_13640		0.0
FGRRES_13650	FGSG_13650		0.0
FGRRES_13652_3_M	FGSG_13652		2e-147
FGRRES_13675	FGSG_13675		0.0
FGRRES_13715	FGSG_13715		0.0
FGRRES_13759_M	FGSG_13759		0.0
FGRRES_13799	FGSG_13799		0.0
FGRRES_13818	FGSG_13818		7e-52
FGRRES_13830	FGSG_13830		0.0
FGRRES_13848_M	FGSG_17465		0.0
FGRRES_13860	FGSG_13860		0.0
FGRRES_13866	FGSG_13866		0.0
FGRRES_13873_M	FGSG_13873		2e-97
FGRRES_13879	FGSG_13879		0.0
FGRRES_13911	FGSG_13911		0.0
FGRRES_13964	FGSG_13964		3e-61
FGRRES_13971	FGSG_13971		0.0
FGRRES_13976	FGSG_16059		4e-87
FGRRES_13979	FGSG_13979		9e-155
FGRRES_13988	FGSG_13988		7e-159
FGRRES_13993	FGSG_13993		0.0
FGRRES_14003_M	FGSG_14003		0.0
FGRRES_15010_12980_M	FGSG_12980		1e-67
FGRRES_15416	FGSG_15416		7e-55
FGRRES_15669_M	FGSG_15669		0.0
FGRRES_15673_M	FGSG_15673		0.0
FGRRES_15676	FGSG_15676		0.0
FGRRES_15680_M	FGSG_15680		0.0
FGRRES_15684	FGSG_15684		0.0
FGRRES_15686	FGSG_15686		0.0
FGRRES_15687	FGSG_15687		0.0
FGRRES_15692	FGSG_15692		0.0
FGRRES_15693	FGSG_15693		0.0
FGRRES_15694	FGSG_15694		0.0
FGRRES_15697	FGSG_15697		0.0
FGRRES_15715	FGSG_15715		0.0
FGRRES_15716	FGSG_15716		0.0
FGRRES_15730_M	FGSG_15730		0.0
FGRRES_15742	FGSG_15742		0.0
FGRRES_15757	FGSG_15757		0.0
FGRRES_15767	FGSG_15767		0.0
FGRRES_15775	FGSG_15775		0.0
FGRRES_15782	FGSG_15782		0.0
FGRRES_15788	FGSG_15788		0.0
FGRRES_15790	FGSG_15790		0.0
FGRRES_15819	FGSG_15819		0.0
FGRRES_15820	FGSG_15820		0.0
FGRRES_15821	FGSG_15821		0.0
FGRRES_15829	FGSG_15829		0.0
FGRRES_15831	FGSG_15831		0.0
FGRRES_15849	FGSG_15849		0.0
FGRRES_15855_M	FGSG_15855		0.0
FGRRES_15856	FGSG_15856		0.0
FGRRES_15864_M	FGSG_15864		0.0
FGRRES_15865_M	FGSG_15865		0.0
FGRRES_15866_M	FGSG_15866		0.0
FGRRES_15872	FGSG_15872		0.0
FGRRES_15877	FGSG_15877		0.0
FGRRES_15878	FGSG_15878		0.0
FGRRES_15882	FGSG_15882		0.0
FGRRES_15886	FGSG_15886		0.0
FGRRES_15891	FGSG_15891		0.0
FGRRES_15893_M	FGSG_15893		0.0
FGRRES_15894	FGSG_15894		0.0
FGRRES_15897	FGSG_15897		0.0
FGRRES_15899_M	FGSG_15899		0.0
FGRRES_15901	FGSG_16490		3e-95
FGRRES_15910	FGSG_15910		0.0
FGRRES_15919	FGSG_15919		0.0
FGRRES_15923	FGSG_15923		0.0
FGRRES_15926	FGSG_15926		0.0
FGRRES_15927	FGSG_15927		0.0
FGRRES_15928	FGSG_15928		0.0
FGRRES_15932	FGSG_15932		0.0
FGRRES_15940	FGSG_15940		0.0
FGRRES_15944	FGSG_15944		0.0
FGRRES_15953	FGSG_15953		0.0
FGRRES_15955	FGSG_15955		0.0
FGRRES_15962	FGSG_15962		0.0
FGRRES_15963	FGSG_15963		0.0
FGRRES_15965	FGSG_15965		0.0
FGRRES_15966_M	FGSG_15966		0.0
FGRRES_15967	FGSG_15967		0.0
FGRRES_15969	FGSG_15969		0.0
FGRRES_15973	FGSG_15973		0.0
FGRRES_15980_M	FGSG_15980		0.0
FGRRES_15987	FGSG_15987		0.0
FGRRES_15994	FGSG_15994		0.0
FGRRES_15995	FGSG_15995		0.0
FGRRES_15997	FGSG_15997		0.0
FGRRES_16000	FGSG_16000		0.0
FGRRES_16014	FGSG_16014		0.0
FGRRES_16016	FGSG_16016		0.0
FGRRES_16030	FGSG_16030		0.0
FGRRES_16034	FGSG_16034		5e-167
FGRRES_16039	FGSG_16039		0.0
FGRRES_16040	FGSG_16040		0.0
FGRRES_16048	FGSG_16048		0.0
FGRRES_16056	FGSG_16056		0.0
FGRRES_16058	FGSG_16058		0.0
FGRRES_16059	FGSG_16059		0.0
FGRRES_16061	FGSG_16061		0.0
FGRRES_16063	FGSG_16063		0.0
FGRRES_16064	FGSG_16064		0.0
FGRRES_16065	FGSG_16065		0.0
FGRRES_16069	FGSG_16069		0.0
FGRRES_16072_M	FGSG_15694		4e-110
FGRRES_16075	FGSG_16075		0.0
FGRRES_16076_M	FGSG_16076		0.0
FGRRES_16081	FGSG_16081		0.0
FGRRES_16090	FGSG_16090		0.0
FGRRES_16102	FGSG_16102		0.0
FGRRES_16115_M	FGSG_16115		0.0
FGRRES_16125_M	FGSG_16125		0.0
FGRRES_16127	FGSG_16127		0.0
FGRRES_16131	FGSG_16131		0.0
FGRRES_16133	FGSG_16133		0.0
FGRRES_16137	FGSG_16137		0.0
FGRRES_16143	FGSG_16143		0.0
FGRRES_16159	FGSG_16159		0.0
FGRRES_16188	FGSG_16188		0.0
FGRRES_16190	FGSG_16190		0.0
FGRRES_16195	FGSG_16195		0.0
FGRRES_16199_M	FGSG_16199		0.0
FGRRES_16200	FGSG_16200		0.0
FGRRES_16204	FGSG_16204		0.0
FGRRES_16207	FGSG_16207		1e-90
FGRRES_16208	FGSG_16208		0.0
FGRRES_16209	FGSG_16209		0.0
FGRRES_16213_M	FGSG_16213		0.0
FGRRES_16215	FGSG_16215		0.0
FGRRES_16219_M	FGSG_16219		0.0
FGRRES_16223	FGSG_16223		0.0
FGRRES_16226	FGSG_16226		0.0
FGRRES_16228	FGSG_16228		0.0
FGRRES_16229_M	FGSG_16229		0.0
FGRRES_16235	FGSG_16235		0.0
FGRRES_16237	FGSG_16237		0.0
FGRRES_16240	FGSG_16240		0.0
FGRRES_16244	FGSG_16244		0.0
FGRRES_16245	FGSG_16245		2e-137
FGRRES_16250	FGSG_16250		0.0
FGRRES_16251	FGSG_16251		2e-164
FGRRES_16255	FGSG_16255		0.0
FGRRES_16256	FGSG_16256		0.0
FGRRES_16260	FGSG_16260		0.0
FGRRES_16269	FGSG_16269		0.0
FGRRES_16274_M	FGSG_16274		0.0
FGRRES_16278	FGSG_16278		0.0
FGRRES_16284	FGSG_16284		0.0
FGRRES_16288	FGSG_16288		0.0
FGRRES_16291_M	FGSG_16291		0.0
FGRRES_16292_M	FGSG_16292		0.0
FGRRES_16293	FGSG_16293		0.0
FGRRES_16295	FGSG_16295		0.0
FGRRES_16303	FGSG_16303		0.0
FGRRES_16306	FGSG_16306		0.0
FGRRES_16308_M	FGSG_16308		0.0
FGRRES_16317	FGSG_16317		0.0
FGRRES_16319	FGSG_16319		0.0
FGRRES_16321	FGSG_16321		0.0
FGRRES_16327	FGSG_16327		0.0
FGRRES_16331_M	FGSG_16331		0.0
FGRRES_16339_M	FGSG_16339		0.0
FGRRES_16345	FGSG_16345		0.0
FGRRES_16348	FGSG_16348		0.0
FGRRES_16357	FGSG_16357		0.0
FGRRES_16361	FGSG_16361		0.0
FGRRES_16362	FGSG_16362		0.0
FGRRES_16367	FGSG_16367		0.0
FGRRES_16368	FGSG_16368		0.0
FGRRES_16373_M	FGSG_16373		0.0
FGRRES_16376	FGSG_16376		0.0
FGRRES_16378_M	FGSG_16378		0.0
FGRRES_16379_12566_M	FGSG_12566		3e-117
FGRRES_16384_5_M	FGSG_16384		0.0
FGRRES_16386	FGSG_16386		0.0
FGRRES_16387	FGSG_07589		8e-54
FGRRES_16390	FGSG_16390		0.0
FGRRES_16391	FGSG_16391		0.0
FGRRES_16395_M	FGSG_16395		0.0
FGRRES_16399	FGSG_16399		0.0
FGRRES_16401	FGSG_16401		0.0
FGRRES_16403	FGSG_16403		0.0
FGRRES_16406	FGSG_16406		0.0
FGRRES_16414	FGSG_16414		0.0
FGRRES_16424	FGSG_16424		0.0
FGRRES_16425	FGSG_16425		2e-167
FGRRES_16432	FGSG_16432		0.0
FGRRES_16434	FGSG_16434		0.0
FGRRES_16436	FGSG_16436		0.0
FGRRES_16442	FGSG_16442		0.0
FGRRES_16445	FGSG_16445		1e-99
FGRRES_16446_M	FGSG_16446		0.0
FGRRES_16452	FGSG_16452		0.0
FGRRES_16456	FGSG_16456		0.0
FGRRES_16458	FGSG_16458		0.0
FGRRES_16461	FGSG_16461		0.0
FGRRES_16471_M	FGSG_16399		4e-74
FGRRES_16472	FGSG_16472		0.0
FGRRES_16476	FGSG_16476		0.0
FGRRES_16486	FGSG_16486		0.0
FGRRES_16490	FGSG_16490		0.0
FGRRES_16506_M	FGSG_16506		0.0
FGRRES_16509_M	FGSG_16509		0.0
FGRRES_16514	FGSG_16514		0.0
FGRRES_16518	FGSG_16518		0.0
FGRRES_16521_M	FGSG_16521		0.0
FGRRES_16522	FGSG_16522		0.0
FGRRES_16527	FGSG_16527		0.0
FGRRES_16528	FGSG_16528		0.0
FGRRES_16531	FGSG_16531		0.0
FGRRES_16532	FGSG_16532		0.0
FGRRES_16534	FGSG_16534		0.0
FGRRES_16543	FGSG_16543		0.0
FGRRES_16545	FGSG_16545		0.0
FGRRES_16548	FGSG_16548		0.0
FGRRES_16549	FGSG_16549		0.0
FGRRES_16557	FGSG_16557		0.0
FGRRES_16561	FGSG_16561		0.0
FGRRES_16570	FGSG_16570		0.0
FGRRES_16573	FGSG_16573		0.0
FGRRES_16576_M	FGSG_16576		0.0
FGRRES_16579	FGSG_16579		0.0
FGRRES_16594	FGSG_16594		0.0
FGRRES_16620	FGSG_16620		0.0
FGRRES_16634	FGSG_16634		0.0
FGRRES_16640	FGSG_16640		0.0
FGRRES_16661	FGSG_16661		0.0
FGRRES_16662	FGSG_16662		0.0
FGRRES_16663_M	FGSG_16663		0.0
FGRRES_16672_M	FGSG_16672		0.0
FGRRES_16681	FGSG_16681		0.0
FGRRES_16688	FGSG_16688		0.0
FGRRES_16694	FGSG_16694		0.0
FGRRES_16703	FGSG_16703		0.0
FGRRES_16711	FGSG_16711		0.0
FGRRES_16727	FGSG_16727		0.0
FGRRES_16732	FGSG_16732		0.0
FGRRES_16738	FGSG_16738		0.0
FGRRES_16754	FGSG_16754		0.0
FGRRES_16764	FGSG_16764		0.0
FGRRES_16768_M	FGSG_16768		5e-91
FGRRES_16774	FGSG_16774		0.0
FGRRES_16777	FGSG_16777		0.0
FGRRES_16792	FGSG_16792		0.0
FGRRES_16795_M	FGSG_16795		0.0
FGRRES_16798	FGSG_16798		0.0
FGRRES_16802	FGSG_16802		0.0
FGRRES_16803	FGSG_16803		0.0
FGRRES_16816_M	FGSG_16816		0.0
FGRRES_16822_M	FGSG_16822		0.0
FGRRES_16825	FGSG_16825		0.0
FGRRES_16832	FGSG_16832		0.0
FGRRES_16833	FGSG_16833		0.0
FGRRES_16835	FGSG_16835		0.0
FGRRES_16845	FGSG_16845		0.0
FGRRES_16846	FGSG_16846		0.0
FGRRES_16851	FGSG_16851		0.0
FGRRES_16855	FGSG_16855		0.0
FGRRES_16856	FGSG_16856		0.0
FGRRES_16858	FGSG_16858		0.0
FGRRES_16867	FGSG_16867		0.0
FGRRES_16873	FGSG_16873		0.0
FGRRES_16874	FGSG_16874		0.0
FGRRES_16876	FGSG_16876		0.0
FGRRES_16879	FGSG_16879		0.0
FGRRES_16881_M	FGSG_16881		0.0
FGRRES_16887	FGSG_16887		0.0
FGRRES_16900	FGSG_16900		0.0
FGRRES_16903	FGSG_16903		0.0
FGRRES_16908	FGSG_16908		0.0
FGRRES_16910	FGSG_16910		0.0
FGRRES_16911	FGSG_16911		0.0
FGRRES_16912_M	FGSG_16912		2e-125
FGRRES_16913_M	FGSG_16913		0.0
FGRRES_16917	FGSG_16917		0.0
FGRRES_16918	FGSG_16918		0.0
FGRRES_16920_M	FGSG_16920		0.0
FGRRES_16922	FGSG_16922		0.0
FGRRES_16923	FGSG_16923		0.0
FGRRES_16924	FGSG_16924		0.0
FGRRES_16926_M	FGSG_16926		0.0
FGRRES_16927	FGSG_16927		0.0
FGRRES_16928_M	FGSG_16928		0.0
FGRRES_16929	FGSG_16929		0.0
FGRRES_16943	FGSG_16943		4e-96
FGRRES_16945_M	FGSG_16945		0.0
FGRRES_16957	FGSG_16957		0.0
FGRRES_16959	FGSG_16959		0.0
FGRRES_16962	FGSG_16962		4e-175
FGRRES_16963	FGSG_16963		0.0
FGRRES_16967_M	FGSG_16967		0.0
FGRRES_16995	FGSG_16995		0.0
FGRRES_17010	FGSG_17010		0.0
FGRRES_17028	FGSG_17028		0.0
FGRRES_17038	FGSG_17038		0.0
FGRRES_17042	FGSG_17042		0.0
FGRRES_17046	FGSG_17046		0.0
FGRRES_17048	FGSG_17048		0.0
FGRRES_17052	FGSG_17052		2e-180
FGRRES_17056	FGSG_17056		0.0
FGRRES_17057	FGSG_17057		0.0
FGRRES_17058	FGSG_17058		0.0
FGRRES_17072	FGSG_17072		0.0
FGRRES_17077	FGSG_03735.2		6e-94
FGRRES_17087	FGSG_17087		0.0
FGRRES_17088	FGSG_17088		0.0
FGRRES_17089	FGSG_17089		0.0
FGRRES_17093	FGSG_17093		0.0
FGRRES_17102	FGSG_17102		0.0
FGRRES_17110	FGSG_17110		0.0
FGRRES_17114	FGSG_17114		0.0
FGRRES_17116	FGSG_17116		0.0
FGRRES_17117	FGSG_17117		0.0
FGRRES_17127	FGSG_17127		0.0
FGRRES_17129	FGSG_17129		0.0
FGRRES_17130	FGSG_17130		0.0
FGRRES_17150	FGSG_17150		0.0
FGRRES_17152	FGSG_17152		0.0
FGRRES_17156	FGSG_17156		0.0
FGRRES_17162	FGSG_17162		0.0
FGRRES_17165	FGSG_17165		0.0
FGRRES_17168	FGSG_17168		0.0
FGRRES_17171	FGSG_17171		0.0
FGRRES_17177	FGSG_17177		0.0
FGRRES_17178	FGSG_17178		0.0
FGRRES_17180	FGSG_17180		0.0
FGRRES_17182	FGSG_17182		0.0
FGRRES_17187	FGSG_17187		2e-162
FGRRES_17192	FGSG_17192		0.0
FGRRES_17195	FGSG_17195		0.0
FGRRES_17196_M	FGSG_17196		0.0
FGRRES_17202	FGSG_17202		0.0
FGRRES_17210	FGSG_17210		0.0
FGRRES_17211_M	FGSG_17211		0.0
FGRRES_17217_M	FGSG_17217		0.0
FGRRES_17219	FGSG_17219		0.0
FGRRES_17224	FGSG_17224		0.0
FGRRES_17229	FGSG_17229		0.0
FGRRES_17238	FGSG_17238		0.0
FGRRES_17244	FGSG_17244		0.0
FGRRES_17251	FGSG_17251		0.0
FGRRES_17253	FGSG_17253		0.0
FGRRES_17257_M	FGSG_17257		0.0
FGRRES_17259	FGSG_17259		0.0
FGRRES_17260	FGSG_17260		0.0
FGRRES_17261	FGSG_17261		0.0
FGRRES_17269	FGSG_17269		0.0
FGRRES_17283	FGSG_17283		0.0
FGRRES_17290	FGSG_17093		0.0
FGRRES_17297	FGSG_17297		0.0
FGRRES_17300	FGSG_17300		0.0
FGRRES_17301	FGSG_17301		0.0
FGRRES_17302	FGSG_17302		0.0
FGRRES_17305	FGSG_17305		0.0
FGRRES_17309	FGSG_17309		0.0
FGRRES_17315	FGSG_17315		0.0
FGRRES_17320	FGSG_17320		0.0
FGRRES_17323	FGSG_17323		0.0
FGRRES_17335	FGSG_17335		0.0
FGRRES_17338	FGSG_17338		0.0
FGRRES_17340	FGSG_17340		0.0
FGRRES_17341	FGSG_09063		0.0
FGRRES_17345_M	FGSG_17345		0.0
FGRRES_17347	FGSG_17347		0.0
FGRRES_17351	FGSG_17351		0.0
FGRRES_17358	FGSG_17358		0.0
FGRRES_17361	FGSG_17361		0.0
FGRRES_17363	FGSG_17363		0.0
FGRRES_17365	FGSG_17365		0.0
FGRRES_17370	FGSG_17370		0.0
FGRRES_17377	FGSG_17377		0.0
FGRRES_17381	FGSG_17381		0.0
FGRRES_17384	FGSG_17384		0.0
FGRRES_17386	FGSG_17386		0.0
FGRRES_17387	FGSG_17387		0.0
FGRRES_17395_M	FGSG_17395		0.0
FGRRES_17400	FGSG_17400		0.0
FGRRES_17401	FGSG_17401		0.0
FGRRES_17408	FGSG_17408		0.0
FGRRES_17421	FGSG_17421		0.0
FGRRES_17423	FGSG_17423		0.0
FGRRES_17428	FGSG_17428		0.0
FGRRES_17430	FGSG_17430		0.0
FGRRES_17432	FGSG_17432		0.0
FGRRES_17447	FGSG_17447		0.0
FGRRES_17450	FGSG_17450		0.0
FGRRES_17451	FGSG_17451		0.0
FGRRES_17452	FGSG_17452		0.0
FGRRES_17460	FGSG_17460		0.0
FGRRES_17461	FGSG_17461		0.0
FGRRES_17473_M	FGSG_17473		0.0
FGRRES_17474_M	FGSG_17474		0.0
FGRRES_17475	FGSG_17475		0.0
FGRRES_17486	FGSG_17486		0.0
FGRRES_17487	FGSG_17487		0.0
FGRRES_17497	FGSG_17497		0.0
FGRRES_17498	FGSG_17498		0.0
FGRRES_17502_M	FGSG_17502		0.0
FGRRES_17503	FGSG_17503		4e-114
FGRRES_17504	FGSG_17504		0.0
FGRRES_17506	FGSG_17506		0.0
FGRRES_17511	FGSG_17511		0.0
FGRRES_17514	FGSG_17514		0.0
FGRRES_17528	FGSG_17528		0.0
FGRRES_17529	FGSG_17529		0.0
FGRRES_17537	FGSG_17537		4e-131
FGRRES_17541	FGSG_17541		0.0
FGRRES_17543	FGSG_17543		0.0
FGRRES_17552	FGSG_17552		0.0
FGRRES_17555	FGSG_17555		0.0
FGRRES_17556	FGSG_17556		0.0
FGRRES_17561	FGSG_17561		0.0
FGRRES_17565	FGSG_17565		0.0
FGRRES_17568	FGSG_16159		2e-88
FGRRES_17569	FGSG_17569		0.0
FGRRES_17571	FGSG_16917		3e-115
FGRRES_17574	FGSG_17574		0.0
FGRRES_17578	FGSG_17578		0.0
FGRRES_17579	FGSG_17579		0.0
FGRRES_17584	FGSG_17584		0.0
FGRRES_17586	FGSG_17586		0.0
FGRRES_17598	FGSG_17598		0.0
FGRRES_17610	FGSG_17610		0.0
FGRRES_17622	FGSG_17622		0.0
FGRRES_17623	FGSG_17623		0.0
FGRRES_17632_A_M	FGSG_09147		0.0
FGRRES_17632_B_M	FGSG_17632		4e-114
FGRRES_17637	FGSG_17637		0.0
FGRRES_17645	FGSG_17645		0.0
FGRRES_17648	FGSG_17648		0.0
FGRRES_17658_M	FGSG_17658		0.0
FGRRES_17662	FGSG_17662		0.0
FGRRES_17664	FGSG_17664		0.0
FGRRES_17667	FGSG_17667		0.0
FGRRES_17674	FGSG_17674		0.0
FGRRES_17677	FGSG_17677		0.0
FGRRES_17678	FGSG_16917		9e-88
FGRRES_17679	FGSG_17679		0.0
FGRRES_17682	FGSG_17682		0.0
FGRRES_17686	FGSG_17686		0.0
FGRRES_17704	FGSG_17704		0.0
FGRRES_17713_M	FGSG_17713		0.0
FGRRES_17723	FGSG_17723		0.0
FGRRES_17725	FGSG_17725		0.0
FGRRES_17729	FGSG_17729		0.0
FGRRES_17730	FGSG_17730		0.0
FGRRES_17745	FGSG_17745		0.0
FGRRES_20067	FGSG_03855		1e-103
FGRRES_20116	FGSG_02641		5e-130
FGRRES_20168	FGSG_16672		1e-84
FGRRES_20236	FGSG_12631		2e-146
